0, 0, Header, 1, 7, 480
1, 0, Start_track
2, 15600, Note_on_c, 0, 61, 0
2, 15600, Note_on_c, 0, 63, 34
2, 15840, Note_on_c, 0, 63, 0
2, 15840, Note_on_c, 0, 61, 34
2, 16560, Note_on_c, 0, 61, 0
2, 16560, Note_on_c, 0, 58, 0
2, 16560, Note_on_c, 0, 56, 22
2, 16560, Note_on_c, 0, 60, 27
2, 17280, Note_on_c, 0, 60, 0
2, 17280, Note_on_c, 0, 56, 0
2, 17520, Note_on_c, 0, 56, 28
2, 17520, Note_on_c, 0, 53, 23
2, 17760, Note_on_c, 0, 53, 0
2, 17760, Note_on_c, 0, 56, 0
2, 18000, Note_on_c, 0, 80, 39
2, 18000, Note_on_c, 0, 77, 33
2, 18720, Note_on_c, 0, 77, 0
2, 18720, Note_on_c, 0, 80, 0
2, 18720, Note_on_c, 0, 73, 29
2, 18720, Note_on_c, 0, 77, 35
2, 19680, Note_on_c, 0, 77, 0
2, 19680, Note_on_c, 0, 73, 0
2, 19680, Note_on_c, 0, 66, 27
2, 19680, Note_on_c, 0, 75, 42
2, 19680, Note_on_c, 0, 70, 27
2, 19920, Note_on_c, 0, 75, 0
2, 19920, Note_on_c, 0, 77, 37
2, 20160, Note_on_c, 0, 77, 0
2, 20160, Note_on_c, 0, 75, 31
2, 21600, Note_on_c, 0, 70, 0
2, 21600, Note_on_c, 0, 66, 0
2, 21840, Note_on_c, 0, 75, 0
2, 21840, Note_on_c, 0, 73, 39
2, 21840, Note_on_c, 0, 68, 39
2, 21840, Note_on_c, 0, 61, 33
2, 22080, Note_on_c, 0, 61, 0
2, 22080, Note_on_c, 0, 73, 0
2, 22080, Note_on_c, 0, 75, 40
2, 22080, Note_on_c, 0, 63, 34
2, 22320, Note_on_c, 0, 63, 0
2, 22320, Note_on_c, 0, 75, 0
2, 22320, Note_on_c, 0, 68, 0
2, 22320, Note_on_c, 0, 68, 34
2, 22320, Note_on_c, 0, 73, 34
2, 22320, Note_on_c, 0, 80, 40
2, 23040, Note_on_c, 0, 80, 0
2, 23040, Note_on_c, 0, 73, 0
2, 23040, Note_on_c, 0, 68, 0
2, 23040, Note_on_c, 0, 73, 32
2, 23040, Note_on_c, 0, 65, 32
2, 23040, Note_on_c, 0, 77, 38
2, 23760, Note_on_c, 0, 65, 0
2, 23760, Note_on_c, 0, 73, 0
2, 24000, Note_on_c, 0, 77, 0
2, 24000, Note_on_c, 0, 75, 42
2, 24000, Note_on_c, 0, 66, 27
2, 24000, Note_on_c, 0, 70, 27
2, 24240, Note_on_c, 0, 75, 0
2, 24240, Note_on_c, 0, 77, 37
2, 24480, Note_on_c, 0, 77, 0
2, 24480, Note_on_c, 0, 75, 31
2, 25200, Note_on_c, 0, 75, 0
2, 25200, Note_on_c, 0, 73, 37
2, 25920, Note_on_c, 0, 70, 0
2, 25920, Note_on_c, 0, 66, 0
2, 26160, Note_on_c, 0, 73, 0
2, 26160, Note_on_c, 0, 68, 33
2, 26160, Note_on_c, 0, 73, 39
2, 26160, Note_on_c, 0, 61, 33
2, 26400, Note_on_c, 0, 61, 0
2, 26400, Note_on_c, 0, 73, 0
2, 26400, Note_on_c, 0, 63, 34
2, 26400, Note_on_c, 0, 75, 40
2, 26640, Note_on_c, 0, 75, 0
2, 26640, Note_on_c, 0, 63, 0
2, 26640, Note_on_c, 0, 68, 0
2, 26640, Note_on_c, 0, 70, 40
2, 26640, Note_on_c, 0, 82, 48
2, 26640, Note_on_c, 0, 77, 45
2, 27000, Note_on_c, 0, 82, 0
2, 27000, Note_on_c, 0, 70, 0
2, 27000, Note_on_c, 0, 80, 46
2, 27000, Note_on_c, 0, 68, 39
2, 27720, Note_on_c, 0, 68, 0
2, 27720, Note_on_c, 0, 80, 0
2, 27720, Note_on_c, 0, 65, 37
2, 27720, Note_on_c, 0, 77, 44
2, 28080, Note_on_c, 0, 77, 0
2, 28320, Note_on_c, 0, 77, 0
2, 28320, Note_on_c, 0, 65, 0
2, 28320, Note_on_c, 0, 65, 32
2, 28320, Note_on_c, 0, 75, 40
2, 28320, Note_on_c, 0, 70, 32
2, 28560, Note_on_c, 0, 75, 0
2, 28560, Note_on_c, 0, 77, 37
2, 28800, Note_on_c, 0, 77, 0
2, 28800, Note_on_c, 0, 75, 33
2, 29160, Note_on_c, 0, 75, 0
2, 29160, Note_on_c, 0, 73, 37
2, 29880, Note_on_c, 0, 73, 0
2, 29880, Note_on_c, 0, 70, 33
2, 30240, Note_on_c, 0, 70, 0
2, 30240, Note_on_c, 0, 70, 0
2, 30240, Note_on_c, 0, 65, 0
2, 30600, Note_on_c, 0, 82, 37
2, 30600, Note_on_c, 0, 77, 37
2, 30600, Note_on_c, 0, 89, 40
2, 31200, Note_on_c, 0, 87, 39
2, 31200, Note_on_c, 0, 82, 36
2, 31200, Note_on_c, 0, 75, 36
2, 31440, Note_on_c, 0, 75, 0
2, 31440, Note_on_c, 0, 87, 0
2, 31440, Note_on_c, 0, 82, 0
2, 31440, Note_on_c, 0, 82, 36
2, 31440, Note_on_c, 0, 87, 39
2, 31440, Note_on_c, 0, 75, 36
2, 31660, Note_on_c, 0, 75, 0
2, 31660, Note_on_c, 0, 82, 0
2, 31660, Note_on_c, 0, 87, 0
2, 31680, Note_on_c, 0, 77, 0
2, 31680, Note_on_c, 0, 82, 0
2, 31680, Note_on_c, 0, 89, 0
2, 31680, Note_on_c, 0, 75, 38
2, 31680, Note_on_c, 0, 87, 41
2, 31680, Note_on_c, 0, 82, 38
2, 31920, Note_on_c, 0, 82, 0
2, 31920, Note_on_c, 0, 87, 0
2, 31920, Note_on_c, 0, 75, 0
2, 31920, Note_on_c, 0, 82, 37
2, 31920, Note_on_c, 0, 73, 37
2, 31920, Note_on_c, 0, 85, 40
2, 32160, Note_on_c, 0, 85, 0
2, 32160, Note_on_c, 0, 73, 0
2, 32160, Note_on_c, 0, 82, 0
2, 32160, Note_on_c, 0, 73, 37
2, 32160, Note_on_c, 0, 85, 40
2, 32160, Note_on_c, 0, 82, 37
2, 32380, Note_on_c, 0, 82, 0
2, 32380, Note_on_c, 0, 85, 0
2, 32380, Note_on_c, 0, 73, 0
2, 32400, Note_on_c, 0, 85, 41
2, 32400, Note_on_c, 0, 73, 38
2, 32400, Note_on_c, 0, 82, 38
2, 32640, Note_on_c, 0, 82, 0
2, 32640, Note_on_c, 0, 73, 0
2, 32640, Note_on_c, 0, 85, 0
2, 32640, Note_on_c, 0, 82, 36
2, 32640, Note_on_c, 0, 78, 36
2, 32640, Note_on_c, 0, 72, 36
2, 32640, Note_on_c, 0, 84, 39
2, 32880, Note_on_c, 0, 84, 0
2, 32880, Note_on_c, 0, 82, 0
2, 32880, Note_on_c, 0, 78, 0
2, 32880, Note_on_c, 0, 72, 0
2, 32880, Note_on_c, 0, 72, 36
2, 32880, Note_on_c, 0, 82, 36
2, 32880, Note_on_c, 0, 84, 39
2, 32880, Note_on_c, 0, 78, 36
2, 33100, Note_on_c, 0, 78, 0
2, 33100, Note_on_c, 0, 72, 0
2, 33100, Note_on_c, 0, 82, 0
2, 33100, Note_on_c, 0, 84, 0
2, 33120, Note_on_c, 0, 84, 39
2, 33120, Note_on_c, 0, 72, 36
2, 33120, Note_on_c, 0, 82, 36
2, 33120, Note_on_c, 0, 78, 36
2, 33480, Note_on_c, 0, 78, 0
2, 33480, Note_on_c, 0, 84, 0
2, 33480, Note_on_c, 0, 72, 0
2, 33480, Note_on_c, 0, 82, 0
2, 33480, Note_on_c, 0, 82, 33
2, 33480, Note_on_c, 0, 73, 33
2, 33480, Note_on_c, 0, 85, 36
2, 33840, Note_on_c, 0, 85, 0
2, 33840, Note_on_c, 0, 73, 0
2, 33840, Note_on_c, 0, 82, 0
2, 33840, Note_on_c, 0, 70, 33
2, 33840, Note_on_c, 0, 82, 36
2, 33840, Note_on_c, 0, 78, 33
2, 34560, Note_on_c, 0, 78, 0
2, 34560, Note_on_c, 0, 82, 0
2, 34560, Note_on_c, 0, 70, 0
2, 34920, Note_on_c, 0, 82, 46
2, 34920, Note_on_c, 0, 89, 48
2, 34920, Note_on_c, 0, 77, 46
2, 35520, Note_on_c, 0, 78, 40
2, 35520, Note_on_c, 0, 90, 42
2, 35520, Note_on_c, 0, 82, 40
2, 35760, Note_on_c, 0, 82, 0
2, 35760, Note_on_c, 0, 78, 0
2, 35760, Note_on_c, 0, 90, 0
2, 35760, Note_on_c, 0, 82, 37
2, 35760, Note_on_c, 0, 89, 38
2, 35760, Note_on_c, 0, 77, 37
2, 35980, Note_on_c, 0, 82, 0
2, 35980, Note_on_c, 0, 89, 0
2, 35980, Note_on_c, 0, 77, 0
2, 36000, Note_on_c, 0, 82, 0
2, 36000, Note_on_c, 0, 89, 0
2, 36000, Note_on_c, 0, 77, 0
2, 36000, Note_on_c, 0, 87, 40
2, 36000, Note_on_c, 0, 75, 39
2, 36000, Note_on_c, 0, 82, 39
2, 36220, Note_on_c, 0, 82, 0
2, 36220, Note_on_c, 0, 75, 0
2, 36220, Note_on_c, 0, 87, 0
2, 36240, Note_on_c, 0, 77, 38
2, 36240, Note_on_c, 0, 89, 39
2, 36240, Note_on_c, 0, 82, 38
2, 36480, Note_on_c, 0, 82, 0
2, 36480, Note_on_c, 0, 89, 0
2, 36480, Note_on_c, 0, 77, 0
2, 36480, Note_on_c, 0, 82, 38
2, 36480, Note_on_c, 0, 87, 39
2, 36480, Note_on_c, 0, 75, 38
2, 36720, Note_on_c, 0, 75, 0
2, 36720, Note_on_c, 0, 87, 0
2, 36720, Note_on_c, 0, 82, 0
2, 36720, Note_on_c, 0, 85, 40
2, 36720, Note_on_c, 0, 82, 39
2, 36720, Note_on_c, 0, 73, 39
2, 36940, Note_on_c, 0, 73, 0
2, 36940, Note_on_c, 0, 82, 0
2, 36940, Note_on_c, 0, 85, 0
2, 36960, Note_on_c, 0, 82, 37
2, 36960, Note_on_c, 0, 75, 37
2, 36960, Note_on_c, 0, 87, 38
2, 37200, Note_on_c, 0, 87, 0
2, 37200, Note_on_c, 0, 75, 0
2, 37200, Note_on_c, 0, 82, 0
2, 37200, Note_on_c, 0, 73, 37
2, 37200, Note_on_c, 0, 82, 37
2, 37200, Note_on_c, 0, 85, 38
2, 37420, Note_on_c, 0, 85, 0
2, 37420, Note_on_c, 0, 82, 0
2, 37420, Note_on_c, 0, 73, 0
2, 37440, Note_on_c, 0, 82, 37
2, 37440, Note_on_c, 0, 72, 37
2, 37440, Note_on_c, 0, 84, 38
2, 37770, Note_on_c, 0, 84, 0
2, 37770, Note_on_c, 0, 72, 0
2, 37770, Note_on_c, 0, 82, 0
2, 37770, Note_on_c, 0, 87, 43
2, 37800, Note_on_c, 0, 87, 0
2, 37800, Note_on_c, 0, 85, 37
2, 37800, Note_on_c, 0, 73, 34
2, 37800, Note_on_c, 0, 82, 34
2, 38160, Note_on_c, 0, 82, 0
2, 38160, Note_on_c, 0, 73, 0
2, 38160, Note_on_c, 0, 85, 0
2, 38160, Note_on_c, 0, 70, 33
2, 38160, Note_on_c, 0, 78, 33
2, 38160, Note_on_c, 0, 82, 35
2, 39240, Note_on_c, 0, 82, 0
2, 39240, Note_on_c, 0, 78, 0
2, 39240, Note_on_c, 0, 70, 0
2, 39240, Note_on_c, 0, 78, 51
2, 39240, Note_on_c, 0, 66, 49
2, 39600, Note_on_c, 0, 66, 0
2, 39600, Note_on_c, 0, 78, 0
2, 39600, Note_on_c, 0, 75, 45
2, 39600, Note_on_c, 0, 80, 47
2, 39600, Note_on_c, 0, 68, 45
2, 39960, Note_on_c, 0, 68, 0
2, 39960, Note_on_c, 0, 80, 0
2, 39960, Note_on_c, 0, 75, 0
2, 39960, Note_on_c, 0, 72, 49
2, 39960, Note_on_c, 0, 84, 51
2, 40320, Note_on_c, 0, 84, 0
2, 40320, Note_on_c, 0, 72, 0
2, 40320, Note_on_c, 0, 70, 46
2, 40320, Note_on_c, 0, 82, 48
2, 40320, Note_on_c, 0, 78, 46
2, 40680, Note_on_c, 0, 78, 0
2, 40680, Note_on_c, 0, 82, 0
2, 40680, Note_on_c, 0, 70, 0
2, 40680, Note_on_c, 0, 66, 44
2, 40680, Note_on_c, 0, 78, 46
2, 41040, Note_on_c, 0, 78, 0
2, 41040, Note_on_c, 0, 66, 0
2, 41280, Note_on_c, 0, 75, 36
2, 41280, Note_on_c, 0, 66, 36
2, 41280, Note_on_c, 0, 78, 39
2, 41280, Note_on_c, 0, 72, 36
2, 41520, Note_on_c, 0, 72, 0
2, 41520, Note_on_c, 0, 75, 0
2, 41520, Note_on_c, 0, 66, 0
2, 41520, Note_on_c, 0, 78, 0
2, 41520, Note_on_c, 0, 66, 36
2, 41520, Note_on_c, 0, 72, 36
2, 41520, Note_on_c, 0, 75, 36
2, 41520, Note_on_c, 0, 78, 39
2, 41750, Note_on_c, 0, 78, 0
2, 41750, Note_on_c, 0, 75, 0
2, 41750, Note_on_c, 0, 66, 0
2, 41760, Note_on_c, 0, 72, 0
2, 41760, Note_on_c, 0, 75, 39
2, 41760, Note_on_c, 0, 78, 42
2, 41760, Note_on_c, 0, 66, 39
2, 41760, Note_on_c, 0, 72, 39
2, 42000, Note_on_c, 0, 72, 0
2, 42000, Note_on_c, 0, 75, 0
2, 42000, Note_on_c, 0, 78, 0
2, 42000, Note_on_c, 0, 66, 0
2, 42000, Note_on_c, 0, 72, 37
2, 42000, Note_on_c, 0, 75, 37
2, 42000, Note_on_c, 0, 78, 40
2, 42000, Note_on_c, 0, 66, 37
2, 42220, Note_on_c, 0, 66, 0
2, 42220, Note_on_c, 0, 72, 0
2, 42220, Note_on_c, 0, 75, 0
2, 42220, Note_on_c, 0, 78, 0
2, 42240, Note_on_c, 0, 80, 44
2, 42240, Note_on_c, 0, 72, 40
2, 42240, Note_on_c, 0, 68, 40
2, 42240, Note_on_c, 0, 75, 40
2, 42480, Note_on_c, 0, 75, 0
2, 42480, Note_on_c, 0, 80, 0
2, 42480, Note_on_c, 0, 72, 0
2, 42480, Note_on_c, 0, 68, 0
2, 42480, Note_on_c, 0, 66, 39
2, 42480, Note_on_c, 0, 78, 42
2, 42480, Note_on_c, 0, 72, 39
2, 42480, Note_on_c, 0, 75, 39
2, 43200, Note_on_c, 0, 75, 0
2, 43200, Note_on_c, 0, 66, 0
2, 43200, Note_on_c, 0, 78, 0
2, 43200, Note_on_c, 0, 72, 0
2, 43560, Note_on_c, 0, 66, 41
2, 43560, Note_on_c, 0, 78, 53
2, 43560, Note_on_c, 0, 73, 45
2, 43920, Note_on_c, 0, 78, 0
2, 43920, Note_on_c, 0, 66, 0
2, 43920, Note_on_c, 0, 68, 55
2, 43920, Note_on_c, 0, 80, 60
2, 44280, Note_on_c, 0, 80, 0
2, 44280, Note_on_c, 0, 68, 0
2, 44280, Note_on_c, 0, 73, 0
2, 44280, Note_on_c, 0, 85, 60
2, 44280, Note_on_c, 0, 73, 55
2, 44640, Note_on_c, 0, 73, 0
2, 44640, Note_on_c, 0, 85, 0
2, 44640, Note_on_c, 0, 70, 44
2, 44640, Note_on_c, 0, 82, 57
2, 44640, Note_on_c, 0, 78, 52
2, 45000, Note_on_c, 0, 82, 0
2, 45000, Note_on_c, 0, 70, 0
2, 45000, Note_on_c, 0, 78, 52
2, 45000, Note_on_c, 0, 66, 48
2, 45360, Note_on_c, 0, 66, 0
2, 45360, Note_on_c, 0, 78, 0
2, 45360, Note_on_c, 0, 78, 0
2, 45600, Note_on_c, 0, 70, 39
2, 45600, Note_on_c, 0, 66, 39
2, 45600, Note_on_c, 0, 75, 39
2, 45600, Note_on_c, 0, 78, 42
2, 45840, Note_on_c, 0, 78, 0
2, 45840, Note_on_c, 0, 70, 0
2, 45840, Note_on_c, 0, 66, 0
2, 45840, Note_on_c, 0, 75, 0
2, 45840, Note_on_c, 0, 70, 39
2, 45840, Note_on_c, 0, 75, 39
2, 45840, Note_on_c, 0, 66, 39
2, 45840, Note_on_c, 0, 78, 42
2, 46070, Note_on_c, 0, 78, 0
2, 46070, Note_on_c, 0, 66, 0
2, 46070, Note_on_c, 0, 75, 0
2, 46080, Note_on_c, 0, 70, 0
2, 46080, Note_on_c, 0, 70, 42
2, 46080, Note_on_c, 0, 78, 46
2, 46080, Note_on_c, 0, 66, 42
2, 46080, Note_on_c, 0, 75, 42
2, 46320, Note_on_c, 0, 75, 0
2, 46320, Note_on_c, 0, 70, 0
2, 46320, Note_on_c, 0, 78, 0
2, 46320, Note_on_c, 0, 66, 0
2, 46320, Note_on_c, 0, 66, 40
2, 46320, Note_on_c, 0, 70, 40
2, 46320, Note_on_c, 0, 75, 40
2, 46320, Note_on_c, 0, 78, 44
2, 46540, Note_on_c, 0, 78, 0
2, 46540, Note_on_c, 0, 66, 0
2, 46540, Note_on_c, 0, 70, 0
2, 46540, Note_on_c, 0, 75, 0
2, 46560, Note_on_c, 0, 72, 43
2, 46560, Note_on_c, 0, 68, 43
2, 46560, Note_on_c, 0, 80, 47
2, 46560, Note_on_c, 0, 77, 43
2, 46800, Note_on_c, 0, 77, 0
2, 46800, Note_on_c, 0, 72, 0
2, 46800, Note_on_c, 0, 68, 0
2, 46800, Note_on_c, 0, 80, 0
2, 46800, Note_on_c, 0, 70, 42
2, 46800, Note_on_c, 0, 75, 42
2, 46800, Note_on_c, 0, 78, 46
2, 46800, Note_on_c, 0, 66, 42
2, 47520, Note_on_c, 0, 66, 0
2, 47520, Note_on_c, 0, 70, 0
2, 47520, Note_on_c, 0, 75, 0
2, 47520, Note_on_c, 0, 78, 0
2, 47880, Note_on_c, 0, 78, 61
2, 47880, Note_on_c, 0, 73, 49
2, 47880, Note_on_c, 0, 70, 49
2, 47880, Note_on_c, 0, 66, 54
2, 48240, Note_on_c, 0, 66, 0
2, 48240, Note_on_c, 0, 78, 0
2, 48240, Note_on_c, 0, 68, 61
2, 48240, Note_on_c, 0, 80, 70
2, 48600, Note_on_c, 0, 80, 0
2, 48600, Note_on_c, 0, 73, 0
2, 48600, Note_on_c, 0, 70, 0
2, 48600, Note_on_c, 0, 68, 0
2, 48600, Note_on_c, 0, 87, 71
2, 48600, Note_on_c, 0, 75, 62
2, 48960, Note_on_c, 0, 75, 0
2, 48960, Note_on_c, 0, 87, 0
2, 48960, Note_on_c, 0, 73, 48
2, 48960, Note_on_c, 0, 78, 49
2, 48960, Note_on_c, 0, 82, 49
2, 48960, Note_on_c, 0, 85, 65
2, 49320, Note_on_c, 0, 85, 0
2, 49320, Note_on_c, 0, 73, 0
2, 49320, Note_on_c, 0, 70, 57
2, 49320, Note_on_c, 0, 82, 65
2, 49680, Note_on_c, 0, 82, 0
2, 49680, Note_on_c, 0, 78, 0
2, 49680, Note_on_c, 0, 82, 0
2, 49680, Note_on_c, 0, 70, 0
2, 49920, Note_on_c, 0, 82, 50
2, 49920, Note_on_c, 0, 70, 48
2, 49920, Note_on_c, 0, 78, 48
2, 50160, Note_on_c, 0, 78, 0
2, 50160, Note_on_c, 0, 70, 0
2, 50160, Note_on_c, 0, 82, 0
2, 50160, Note_on_c, 0, 82, 50
2, 50160, Note_on_c, 0, 78, 48
2, 50160, Note_on_c, 0, 70, 48
2, 50390, Note_on_c, 0, 78, 0
2, 50390, Note_on_c, 0, 82, 0
2, 50400, Note_on_c, 0, 70, 0
2, 50400, Note_on_c, 0, 82, 53
2, 50400, Note_on_c, 0, 70, 51
2, 50400, Note_on_c, 0, 78, 51
2, 50640, Note_on_c, 0, 78, 0
2, 50640, Note_on_c, 0, 70, 0
2, 50640, Note_on_c, 0, 82, 0
2, 50640, Note_on_c, 0, 70, 49
2, 50640, Note_on_c, 0, 82, 51
2, 50640, Note_on_c, 0, 78, 49
2, 50860, Note_on_c, 0, 78, 0
2, 50860, Note_on_c, 0, 82, 0
2, 50860, Note_on_c, 0, 70, 0
2, 50880, Note_on_c, 0, 80, 50
2, 50880, Note_on_c, 0, 72, 50
2, 50880, Note_on_c, 0, 84, 52
2, 51120, Note_on_c, 0, 84, 0
2, 51120, Note_on_c, 0, 72, 0
2, 51120, Note_on_c, 0, 80, 0
2, 51120, Note_on_c, 0, 78, 50
2, 51120, Note_on_c, 0, 70, 50
2, 51120, Note_on_c, 0, 82, 52
2, 51340, Note_on_c, 0, 82, 0
2, 51340, Note_on_c, 0, 70, 0
2, 51340, Note_on_c, 0, 78, 0
2, 51360, Note_on_c, 0, 82, 51
2, 51360, Note_on_c, 0, 73, 51
2, 51360, Note_on_c, 0, 85, 53
2, 51600, Note_on_c, 0, 85, 0
2, 51600, Note_on_c, 0, 73, 0
2, 51600, Note_on_c, 0, 82, 0
2, 51600, Note_on_c, 0, 87, 57
2, 51600, Note_on_c, 0, 75, 55
2, 51600, Note_on_c, 0, 82, 55
2, 51720, Note_on_c, 0, 82, 0
2, 51720, Note_on_c, 0, 75, 0
2, 51720, Note_on_c, 0, 87, 0
2, 51800, Note_on_c, 0, 80, 51
2, 51820, Note_on_c, 0, 85, 56
2, 51840, Note_on_c, 0, 92, 65
2, 53160, Note_on_c, 0, 92, 0
2, 53160, Note_on_c, 0, 85, 0
2, 53160, Note_on_c, 0, 80, 0
2, 53245, Note_on_c, 0, 80, 45
2, 53262, Note_on_c, 0, 85, 50
2, 53280, Note_on_c, 0, 92, 55
2, 53880, Note_on_c, 0, 92, 0
2, 53880, Note_on_c, 0, 85, 0
2, 53880, Note_on_c, 0, 80, 0
2, 53965, Note_on_c, 0, 80, 45
2, 53982, Note_on_c, 0, 85, 50
2, 54000, Note_on_c, 0, 92, 55
2, 55320, Note_on_c, 0, 92, 0
2, 55320, Note_on_c, 0, 85, 0
2, 55320, Note_on_c, 0, 80, 0
2, 55400, Note_on_c, 0, 68, 32
2, 55420, Note_on_c, 0, 75, 33
2, 55440, Note_on_c, 0, 80, 39
2, 56160, Note_on_c, 0, 80, 0
2, 56160, Note_on_c, 0, 75, 0
2, 56160, Note_on_c, 0, 68, 0
2, 56160, Note_on_c, 0, 68, 40
2, 56160, Note_on_c, 0, 65, 37
2, 57600, Note_on_c, 0, 65, 0
2, 57600, Note_on_c, 0, 68, 0
2, 57600, Note_on_c, 0, 68, 36
2, 57600, Note_on_c, 0, 71, 39
2, 58080, Note_on_c, 0, 71, 0
2, 58080, Note_on_c, 0, 73, 37
2, 58320, Note_on_c, 0, 73, 0
2, 58320, Note_on_c, 0, 68, 0
2, 58320, Note_on_c, 0, 65, 37
2, 58320, Note_on_c, 0, 68, 40
2, 59630, Note_on_c, 0, 65, 0
2, 59760, Note_on_c, 0, 68, 0
2, 59760, Note_on_c, 0, 68, 37
2, 59760, Note_on_c, 0, 71, 40
2, 60240, Note_on_c, 0, 71, 0
2, 60240, Note_on_c, 0, 68, 0
2, 60240, Note_on_c, 0, 68, 40
2, 60480, Note_on_c, 0, 68, 0
2, 60480, Note_on_c, 0, 65, 42
2, 60480, Note_on_c, 0, 73, 46
2, 60960, Note_on_c, 0, 73, 0
2, 60960, Note_on_c, 0, 65, 0
2, 60960, Note_on_c, 0, 75, 44
2, 60960, Note_on_c, 0, 68, 40
2, 61200, Note_on_c, 0, 68, 0
2, 61200, Note_on_c, 0, 75, 0
2, 61200, Note_on_c, 0, 77, 48
2, 61200, Note_on_c, 0, 73, 44
2, 61920, Note_on_c, 0, 73, 0
2, 61920, Note_on_c, 0, 77, 0
2, 61920, Note_on_c, 0, 65, 43
2, 61920, Note_on_c, 0, 73, 47
2, 62400, Note_on_c, 0, 73, 0
2, 62400, Note_on_c, 0, 65, 0
2, 62400, Note_on_c, 0, 73, 44
2, 62400, Note_on_c, 0, 77, 48
2, 62640, Note_on_c, 0, 77, 0
2, 62640, Note_on_c, 0, 73, 0
2, 62640, Note_on_c, 0, 79, 53
2, 62640, Note_on_c, 0, 75, 49
2, 62880, Note_on_c, 0, 75, 0
2, 62880, Note_on_c, 0, 79, 0
2, 62880, Note_on_c, 0, 77, 47
2, 62880, Note_on_c, 0, 73, 43
2, 63120, Note_on_c, 0, 73, 0
2, 63120, Note_on_c, 0, 77, 0
2, 63120, Note_on_c, 0, 73, 47
2, 63120, Note_on_c, 0, 70, 43
2, 63360, Note_on_c, 0, 70, 0
2, 63360, Note_on_c, 0, 73, 0
2, 63360, Note_on_c, 0, 70, 39
2, 63360, Note_on_c, 0, 67, 43
2, 63360, Note_on_c, 0, 73, 42
2, 63600, Note_on_c, 0, 67, 0
2, 63600, Note_on_c, 0, 65, 36
2, 63840, Note_on_c, 0, 65, 0
2, 63840, Note_on_c, 0, 61, 34
2, 64080, Note_on_c, 0, 61, 0
2, 64080, Note_on_c, 0, 73, 0
2, 64080, Note_on_c, 0, 70, 0
2, 64080, Note_on_c, 0, 61, 38
2, 64440, Note_on_c, 0, 61, 0
2, 64440, Note_on_c, 0, 58, 36
2, 64800, Note_on_c, 0, 58, 0
2, 64800, Note_on_c, 0, 70, 52
2, 66240, Note_on_c, 0, 70, 0
2, 66240, Note_on_c, 0, 72, 51
2, 66720, Note_on_c, 0, 72, 0
2, 66720, Note_on_c, 0, 77, 56
2, 66727, Note_on_c, 0, 68, 38
2, 66833, Note_on_c, 0, 65, 38
2, 66847, Note_on_c, 0, 68, 0
2, 66953, Note_on_c, 0, 65, 0
2, 66960, Note_on_c, 0, 77, 0
2, 66975, Note_on_c, 0, 70, 52
2, 68415, Note_on_c, 0, 70, 0
2, 68415, Note_on_c, 0, 72, 56
2, 68895, Note_on_c, 0, 72, 0
2, 68895, Note_on_c, 0, 77, 60
2, 68902, Note_on_c, 0, 68, 38
2, 69008, Note_on_c, 0, 65, 38
2, 69022, Note_on_c, 0, 68, 0
2, 69120, Note_on_c, 0, 78, 64
2, 69128, Note_on_c, 0, 65, 0
2, 69135, Note_on_c, 0, 77, 0
2, 69960, Note_on_c, 0, 66, 46
2, 70080, Note_on_c, 0, 70, 46
2, 70200, Note_on_c, 0, 70, 0
2, 70200, Note_on_c, 0, 66, 0
2, 70200, Note_on_c, 0, 78, 0
2, 70200, Note_on_c, 0, 77, 58
2, 70320, Note_on_c, 0, 66, 46
2, 70440, Note_on_c, 0, 66, 0
2, 70440, Note_on_c, 0, 70, 46
2, 70560, Note_on_c, 0, 70, 0
2, 70560, Note_on_c, 0, 77, 0
2, 70560, Note_on_c, 0, 74, 58
2, 70680, Note_on_c, 0, 66, 46
2, 70800, Note_on_c, 0, 66, 0
2, 70800, Note_on_c, 0, 70, 46
2, 70920, Note_on_c, 0, 70, 0
2, 70920, Note_on_c, 0, 74, 0
2, 70920, Note_on_c, 0, 75, 60
2, 71040, Note_on_c, 0, 66, 49
2, 71160, Note_on_c, 0, 66, 0
2, 71160, Note_on_c, 0, 70, 49
2, 71280, Note_on_c, 0, 70, 0
2, 71280, Note_on_c, 0, 75, 0
2, 71280, Note_on_c, 0, 82, 67
2, 71875, Note_on_c, 0, 82, 0
2, 72720, Note_on_c, 0, 80, 51
2, 73315, Note_on_c, 0, 80, 0
2, 73440, Note_on_c, 0, 80, 51
2, 73440, Note_on_c, 0, 77, 51
2, 74880, Note_on_c, 0, 77, 0
2, 74880, Note_on_c, 0, 80, 0
2, 74880, Note_on_c, 0, 80, 57
2, 74880, Note_on_c, 0, 83, 57
2, 75360, Note_on_c, 0, 83, 0
2, 75360, Note_on_c, 0, 80, 0
2, 75360, Note_on_c, 0, 85, 60
2, 75600, Note_on_c, 0, 85, 0
2, 75600, Note_on_c, 0, 77, 57
2, 75600, Note_on_c, 0, 80, 57
2, 77040, Note_on_c, 0, 80, 0
2, 77040, Note_on_c, 0, 77, 0
2, 77040, Note_on_c, 0, 83, 62
2, 77040, Note_on_c, 0, 80, 62
2, 77520, Note_on_c, 0, 80, 0
2, 77520, Note_on_c, 0, 83, 0
2, 77520, Note_on_c, 0, 80, 70
2, 77760, Note_on_c, 0, 80, 0
2, 77760, Note_on_c, 0, 85, 87
