0, 0, Header, 1, 7, 480
1, 0, Start_track
2, 11760, Note_on_c, 0, 66, 50
2, 11940, Note_on_c, 0, 66, 0
2, 12000, Note_on_c, 0, 68, 50
2, 12180, Note_on_c, 0, 68, 0
2, 12240, Note_on_c, 0, 69, 50
2, 12420, Note_on_c, 0, 69, 0
2, 12480, Note_on_c, 0, 66, 55
2, 12480, Note_on_c, 0, 71, 55
2, 12960, Note_on_c, 0, 66, 0
2, 12960, Note_on_c, 0, 65, 50
2, 13440, Note_on_c, 0, 65, 0
2, 13440, Note_on_c, 0, 61, 50
2, 13660, Note_on_c, 0, 71, 0
2, 13680, Note_on_c, 0, 69, 52
2, 13920, Note_on_c, 0, 69, 0
2, 13920, Note_on_c, 0, 61, 0
2, 13920, Note_on_c, 0, 71, 52
2, 14160, Note_on_c, 0, 71, 0
2, 14160, Note_on_c, 0, 73, 52
2, 14400, Note_on_c, 0, 73, 0
2, 14400, Note_on_c, 0, 74, 56
2, 14400, Note_on_c, 0, 69, 56
2, 14880, Note_on_c, 0, 69, 0
2, 14880, Note_on_c, 0, 68, 50
2, 15360, Note_on_c, 0, 68, 0
2, 15360, Note_on_c, 0, 64, 50
2, 15580, Note_on_c, 0, 74, 0
2, 15600, Note_on_c, 0, 73, 54
2, 15840, Note_on_c, 0, 73, 0
2, 15840, Note_on_c, 0, 64, 0
2, 15840, Note_on_c, 0, 74, 58
2, 16080, Note_on_c, 0, 74, 0
2, 16080, Note_on_c, 0, 76, 63
2, 16320, Note_on_c, 0, 76, 0
2, 16320, Note_on_c, 0, 74, 64
2, 16320, Note_on_c, 0, 78, 71
2, 17760, Note_on_c, 0, 74, 0
2, 18240, Note_on_c, 0, 78, 0
2, 18240, Note_on_c, 0, 66, 56
2, 19560, Note_on_c, 0, 66, 0
2, 19680, Note_on_c, 0, 73, 53
2, 19800, Note_on_c, 0, 73, 0
2, 20160, Note_on_c, 0, 71, 56
2, 21600, Note_on_c, 0, 71, 0
2, 21600, Note_on_c, 0, 69, 54
2, 21780, Note_on_c, 0, 69, 0
2, 21840, Note_on_c, 0, 68, 54
2, 22020, Note_on_c, 0, 68, 0
2, 22080, Note_on_c, 0, 66, 56
2, 22480, Note_on_c, 0, 66, 0
2, 22560, Note_on_c, 0, 64, 54
2, 22740, Note_on_c, 0, 64, 0
2, 22800, Note_on_c, 0, 62, 53
2, 22980, Note_on_c, 0, 62, 0
2, 23280, Note_on_c, 0, 61, 56
2, 23520, Note_on_c, 0, 61, 0
2, 23520, Note_on_c, 0, 62, 53
2, 23760, Note_on_c, 0, 62, 0
2, 23760, Note_on_c, 0, 64, 53
2, 24000, Note_on_c, 0, 64, 0
2, 24000, Note_on_c, 0, 66, 57
2, 24480, Note_on_c, 0, 66, 0
2, 24480, Note_on_c, 0, 69, 55
2, 24960, Note_on_c, 0, 69, 0
2, 24960, Note_on_c, 0, 66, 57
2, 24960, Note_on_c, 0, 68, 57
2, 27840, Note_on_c, 0, 68, 0
2, 27840, Note_on_c, 0, 66, 0
2, 27840, Note_on_c, 0, 66, 60
2, 27840, Note_on_c, 0, 69, 60
2, 28320, Note_on_c, 0, 69, 0
2, 28320, Note_on_c, 0, 66, 0
2, 28320, Note_on_c, 0, 76, 59
2, 28320, Note_on_c, 0, 80, 59
2, 28440, Note_on_c, 0, 80, 0
2, 28440, Note_on_c, 0, 76, 0
2, 28800, Note_on_c, 0, 66, 58
2, 28800, Note_on_c, 0, 68, 58
2, 29760, Note_on_c, 0, 68, 0
2, 29760, Note_on_c, 0, 66, 0
2, 29760, Note_on_c, 0, 66, 56
2, 29760, Note_on_c, 0, 62, 56
2, 30240, Note_on_c, 0, 62, 0
2, 30240, Note_on_c, 0, 66, 0
2, 30240, Note_on_c, 0, 76, 59
2, 30240, Note_on_c, 0, 73, 59
2, 30360, Note_on_c, 0, 73, 0
2, 30360, Note_on_c, 0, 76, 0
2, 30720, Note_on_c, 0, 61, 57
2, 30720, Note_on_c, 0, 64, 57
2, 31680, Note_on_c, 0, 64, 0
2, 31680, Note_on_c, 0, 61, 0
2, 31680, Note_on_c, 0, 59, 66
2, 31680, Note_on_c, 0, 63, 66
2, 32160, Note_on_c, 0, 63, 0
2, 32160, Note_on_c, 0, 59, 0
2, 32160, Note_on_c, 0, 69, 69
2, 32160, Note_on_c, 0, 73, 69
2, 32310, Note_on_c, 0, 73, 0
2, 32310, Note_on_c, 0, 69, 0
2, 32640, Note_on_c, 0, 61, 69
2, 32640, Note_on_c, 0, 56, 69
2, 35500, Note_on_c, 0, 56, 0
2, 35500, Note_on_c, 0, 61, 0
2, 35520, Note_on_c, 0, 59, 42
2, 35520, Note_on_c, 0, 62, 42
2, 36000, Note_on_c, 0, 62, 0
2, 36000, Note_on_c, 0, 59, 0
2, 36000, Note_on_c, 0, 69, 43
2, 36000, Note_on_c, 0, 66, 43
2, 36480, Note_on_c, 0, 66, 0
2, 36480, Note_on_c, 0, 69, 0
2, 36480, Note_on_c, 0, 68, 43
2, 36480, Note_on_c, 0, 64, 43
2, 37680, Note_on_c, 0, 64, 0
2, 37680, Note_on_c, 0, 68, 0
2, 37680, Note_on_c, 0, 69, 39
2, 37680, Note_on_c, 0, 66, 39
2, 37920, Note_on_c, 0, 66, 0
2, 37920, Note_on_c, 0, 69, 0
2, 37920, Note_on_c, 0, 71, 44
2, 37920, Note_on_c, 0, 68, 44
2, 38880, Note_on_c, 0, 68, 0
2, 38880, Note_on_c, 0, 71, 0
2, 38880, Note_on_c, 0, 73, 41
2, 38880, Note_on_c, 0, 69, 41
2, 39340, Note_on_c, 0, 69, 0
2, 39340, Note_on_c, 0, 73, 0
2, 39360, Note_on_c, 0, 59, 42
2, 39360, Note_on_c, 0, 62, 42
2, 39840, Note_on_c, 0, 62, 0
2, 39840, Note_on_c, 0, 59, 0
2, 39840, Note_on_c, 0, 69, 44
2, 39840, Note_on_c, 0, 66, 44
2, 40320, Note_on_c, 0, 66, 0
2, 40320, Note_on_c, 0, 69, 0
2, 40320, Note_on_c, 0, 68, 43
2, 40320, Note_on_c, 0, 64, 43
2, 41520, Note_on_c, 0, 64, 0
2, 41520, Note_on_c, 0, 68, 0
2, 41520, Note_on_c, 0, 69, 42
2, 41520, Note_on_c, 0, 66, 42
2, 41760, Note_on_c, 0, 66, 0
2, 41760, Note_on_c, 0, 69, 0
2, 41760, Note_on_c, 0, 71, 46
2, 41760, Note_on_c, 0, 68, 46
2, 42700, Note_on_c, 0, 68, 0
2, 42700, Note_on_c, 0, 71, 0
2, 42720, Note_on_c, 0, 68, 51
2, 42720, Note_on_c, 0, 64, 51
2, 43200, Note_on_c, 0, 64, 0
2, 43200, Note_on_c, 0, 68, 0
2, 43200, Note_on_c, 0, 69, 55
2, 43200, Note_on_c, 0, 66, 55
2, 43680, Note_on_c, 0, 66, 0
2, 43680, Note_on_c, 0, 69, 0
2, 43680, Note_on_c, 0, 71, 59
2, 43680, Note_on_c, 0, 68, 59
2, 44160, Note_on_c, 0, 68, 0
2, 44160, Note_on_c, 0, 71, 0
2, 44160, Note_on_c, 0, 71, 37
2, 44160, Note_on_c, 0, 73, 59
2, 44160, Note_on_c, 0, 67, 37
2, 44480, Note_on_c, 0, 73, 0
2, 44480, Note_on_c, 0, 73, 59
2, 44800, Note_on_c, 0, 73, 0
2, 44800, Note_on_c, 0, 76, 56
2, 45120, Note_on_c, 0, 76, 0
2, 45120, Note_on_c, 0, 67, 0
2, 45120, Note_on_c, 0, 71, 0
2, 45120, Note_on_c, 0, 66, 37
2, 45120, Note_on_c, 0, 73, 59
2, 45120, Note_on_c, 0, 69, 37
2, 45440, Note_on_c, 0, 73, 0
2, 45440, Note_on_c, 0, 71, 59
2, 45760, Note_on_c, 0, 71, 0
2, 45760, Note_on_c, 0, 73, 56
2, 46080, Note_on_c, 0, 73, 0
2, 46080, Note_on_c, 0, 69, 0
2, 46080, Note_on_c, 0, 66, 0
2, 46080, Note_on_c, 0, 69, 56
2, 46080, Note_on_c, 0, 64, 37
2, 46080, Note_on_c, 0, 66, 37
2, 46560, Note_on_c, 0, 69, 0
2, 46560, Note_on_c, 0, 73, 52
2, 47040, Note_on_c, 0, 73, 0
2, 47040, Note_on_c, 0, 66, 0
2, 47040, Note_on_c, 0, 64, 0
2, 47040, Note_on_c, 0, 71, 55
2, 47040, Note_on_c, 0, 62, 45
2, 47040, Note_on_c, 0, 69, 45
2, 48000, Note_on_c, 0, 69, 0
2, 48000, Note_on_c, 0, 67, 41
2, 48480, Note_on_c, 0, 71, 0
2, 48480, Note_on_c, 0, 73, 46
2, 48960, Note_on_c, 0, 73, 0
2, 48960, Note_on_c, 0, 62, 0
2, 48960, Note_on_c, 0, 69, 44
2, 48960, Note_on_c, 0, 62, 37
2, 49440, Note_on_c, 0, 62, 0
2, 49440, Note_on_c, 0, 59, 34
2, 49920, Note_on_c, 0, 59, 0
2, 49920, Note_on_c, 0, 69, 0
2, 49920, Note_on_c, 0, 67, 0
2, 49920, Note_on_c, 0, 69, 40
2, 49920, Note_on_c, 0, 61, 50
2, 49920, Note_on_c, 0, 66, 40
2, 50240, Note_on_c, 0, 61, 0
2, 50240, Note_on_c, 0, 62, 49
2, 50560, Note_on_c, 0, 62, 0
2, 50560, Note_on_c, 0, 59, 49
2, 50880, Note_on_c, 0, 59, 0
2, 50880, Note_on_c, 0, 61, 52
2, 51200, Note_on_c, 0, 61, 0
2, 51200, Note_on_c, 0, 62, 49
2, 51520, Note_on_c, 0, 62, 0
2, 51520, Note_on_c, 0, 64, 49
2, 51840, Note_on_c, 0, 64, 0
2, 51840, Note_on_c, 0, 66, 0
2, 51840, Note_on_c, 0, 66, 52
2, 52160, Note_on_c, 0, 66, 0
2, 52160, Note_on_c, 0, 69, 0
2, 52160, Note_on_c, 0, 68, 49
2, 52480, Note_on_c, 0, 68, 0
2, 52480, Note_on_c, 0, 64, 49
2, 52800, Note_on_c, 0, 64, 0
2, 52800, Note_on_c, 0, 66, 51
2, 53120, Note_on_c, 0, 66, 0
2, 53120, Note_on_c, 0, 68, 48
2, 53440, Note_on_c, 0, 68, 0
2, 53440, Note_on_c, 0, 69, 47
2, 53760, Note_on_c, 0, 69, 0
2, 53760, Note_on_c, 0, 71, 47
2, 54080, Note_on_c, 0, 71, 0
2, 54080, Note_on_c, 0, 73, 44
2, 54400, Note_on_c, 0, 73, 0
2, 54400, Note_on_c, 0, 69, 44
2, 54720, Note_on_c, 0, 69, 0
2, 54720, Note_on_c, 0, 71, 44
2, 55040, Note_on_c, 0, 71, 0
2, 55040, Note_on_c, 0, 73, 41
2, 55360, Note_on_c, 0, 73, 0
2, 55360, Note_on_c, 0, 74, 41
2, 55680, Note_on_c, 0, 74, 0
2, 55680, Note_on_c, 0, 74, 48
2, 55680, Note_on_c, 0, 78, 48
2, 55680, Note_on_c, 0, 66, 48
2, 56040, Note_on_c, 0, 66, 0
2, 56040, Note_on_c, 0, 78, 0
2, 56160, Note_on_c, 0, 85, 48
2, 56160, Note_on_c, 0, 73, 48
2, 56400, Note_on_c, 0, 73, 0
2, 56400, Note_on_c, 0, 85, 0
2, 56640, Note_on_c, 0, 74, 0
2, 56640, Note_on_c, 0, 71, 51
2, 56640, Note_on_c, 0, 77, 51
2, 56640, Note_on_c, 0, 83, 51
2, 57600, Note_on_c, 0, 77, 0
2, 58080, Note_on_c, 0, 83, 0
2, 58080, Note_on_c, 0, 71, 0
2, 58080, Note_on_c, 0, 69, 50
2, 58260, Note_on_c, 0, 69, 0
2, 58320, Note_on_c, 0, 68, 50
2, 58500, Note_on_c, 0, 68, 0
2, 58560, Note_on_c, 0, 66, 52
2, 58960, Note_on_c, 0, 66, 0
2, 59040, Note_on_c, 0, 64, 50
2, 59220, Note_on_c, 0, 64, 0
2, 59280, Note_on_c, 0, 62, 49
2, 59460, Note_on_c, 0, 62, 0
2, 59520, Note_on_c, 0, 61, 52
2, 59990, Note_on_c, 0, 61, 0
2, 60000, Note_on_c, 0, 62, 49
2, 60240, Note_on_c, 0, 62, 0
2, 60240, Note_on_c, 0, 64, 49
2, 60480, Note_on_c, 0, 64, 0
2, 60480, Note_on_c, 0, 66, 53
2, 60840, Note_on_c, 0, 66, 0
2, 60960, Note_on_c, 0, 69, 51
2, 61320, Note_on_c, 0, 69, 0
2, 61440, Note_on_c, 0, 66, 53
2, 61440, Note_on_c, 0, 68, 53
2, 63580, Note_on_c, 0, 68, 0
2, 63600, Note_on_c, 0, 66, 51
2, 63840, Note_on_c, 0, 66, 0
2, 63840, Note_on_c, 0, 68, 54
2, 64080, Note_on_c, 0, 68, 0
2, 64080, Note_on_c, 0, 69, 56
2, 64320, Note_on_c, 0, 69, 0
2, 64320, Note_on_c, 0, 71, 57
2, 65500, Note_on_c, 0, 71, 0
2, 65520, Note_on_c, 0, 69, 55
2, 65760, Note_on_c, 0, 69, 0
2, 65760, Note_on_c, 0, 71, 57
2, 66000, Note_on_c, 0, 71, 0
2, 66000, Note_on_c, 0, 69, 55
2, 66240, Note_on_c, 0, 69, 0
2, 66240, Note_on_c, 0, 68, 56
2, 67200, Note_on_c, 0, 66, 0
2, 67420, Note_on_c, 0, 68, 0
2, 67440, Note_on_c, 0, 66, 54
2, 67680, Note_on_c, 0, 66, 0
2, 67680, Note_on_c, 0, 64, 56
2, 67920, Note_on_c, 0, 64, 0
2, 67920, Note_on_c, 0, 62, 58
2, 68160, Note_on_c, 0, 62, 0
2, 68160, Note_on_c, 0, 61, 60
2, 69116, Note_on_c, 0, 61, 0
2, 71040, Note_on_c, 0, 61, 41
2, 71280, Note_on_c, 0, 61, 0
2, 71280, Note_on_c, 0, 59, 41
2, 71520, Note_on_c, 0, 59, 0
2, 72000, Note_on_c, 0, 73, 37
2, 72240, Note_on_c, 0, 73, 0
2, 72240, Note_on_c, 0, 71, 37
2, 72480, Note_on_c, 0, 71, 0
2, 72960, Note_on_c, 0, 78, 48
2, 73440, Note_on_c, 0, 78, 0
2, 73440, Note_on_c, 0, 85, 48
2, 73920, Note_on_c, 0, 85, 0
2, 73920, Note_on_c, 0, 78, 40
2, 73920, Note_on_c, 0, 81, 40
2, 73920, Note_on_c, 0, 84, 50
2, 74880, Note_on_c, 0, 84, 0
2, 74880, Note_on_c, 0, 81, 0
2, 74880, Note_on_c, 0, 78, 0
2, 74880, Note_on_c, 0, 85, 55
2, 75360, Note_on_c, 0, 85, 0
2, 75360, Note_on_c, 0, 78, 40
2, 75360, Note_on_c, 0, 81, 40
2, 75360, Note_on_c, 0, 88, 55
2, 75840, Note_on_c, 0, 88, 0
2, 75840, Note_on_c, 0, 81, 0
2, 75840, Note_on_c, 0, 78, 0
2, 75840, Note_on_c, 0, 87, 57
2, 76160, Note_on_c, 0, 87, 0
2, 76160, Note_on_c, 0, 83, 52
2, 76160, Note_on_c, 0, 78, 40
2, 76480, Note_on_c, 0, 78, 0
2, 76480, Note_on_c, 0, 83, 0
2, 76480, Note_on_c, 0, 81, 51
2, 76800, Note_on_c, 0, 81, 0
2, 76800, Note_on_c, 0, 78, 48
2, 77280, Note_on_c, 0, 78, 0
2, 77280, Note_on_c, 0, 85, 48
2, 77760, Note_on_c, 0, 85, 0
2, 77760, Note_on_c, 0, 84, 50
2, 77760, Note_on_c, 0, 81, 40
2, 77760, Note_on_c, 0, 78, 40
2, 78720, Note_on_c, 0, 78, 0
2, 78720, Note_on_c, 0, 81, 0
2, 78720, Note_on_c, 0, 84, 0
2, 78720, Note_on_c, 0, 85, 55
2, 79200, Note_on_c, 0, 85, 0
2, 79200, Note_on_c, 0, 88, 55
2, 79200, Note_on_c, 0, 81, 35
2, 79200, Note_on_c, 0, 78, 35
2, 79680, Note_on_c, 0, 78, 0
2, 79680, Note_on_c, 0, 81, 0
2, 79680, Note_on_c, 0, 88, 0
2, 79680, Note_on_c, 0, 87, 57
2, 80000, Note_on_c, 0, 87, 0
2, 80000, Note_on_c, 0, 78, 40
2, 80000, Note_on_c, 0, 83, 52
2, 80320, Note_on_c, 0, 83, 0
2, 80320, Note_on_c, 0, 78, 0
2, 80320, Note_on_c, 0, 87, 51
2, 80640, Note_on_c, 0, 87, 0
2, 80640, Note_on_c, 0, 73, 46
2, 81120, Note_on_c, 0, 73, 0
2, 81120, Note_on_c, 0, 69, 25
2, 81120, Note_on_c, 0, 76, 46
2, 81120, Note_on_c, 0, 66, 25
2, 81600, Note_on_c, 0, 66, 0
2, 81600, Note_on_c, 0, 76, 0
2, 81600, Note_on_c, 0, 69, 0
2, 81600, Note_on_c, 0, 75, 49
2, 81920, Note_on_c, 0, 75, 0
2, 81920, Note_on_c, 0, 66, 25
2, 81920, Note_on_c, 0, 69, 25
2, 81920, Note_on_c, 0, 71, 45
2, 82240, Note_on_c, 0, 71, 0
2, 82240, Note_on_c, 0, 69, 0
2, 82240, Note_on_c, 0, 66, 0
2, 82240, Note_on_c, 0, 75, 44
2, 82560, Note_on_c, 0, 75, 0
2, 82560, Note_on_c, 0, 66, 46
2, 82560, Note_on_c, 0, 63, 46
2, 82560, Note_on_c, 0, 73, 46
2, 83520, Note_on_c, 0, 73, 0
2, 83520, Note_on_c, 0, 63, 0
2, 83520, Note_on_c, 0, 66, 0
2, 83520, Note_on_c, 0, 64, 46
2, 83520, Note_on_c, 0, 71, 46
2, 83520, Note_on_c, 0, 68, 46
2, 84000, Note_on_c, 0, 68, 0
2, 84000, Note_on_c, 0, 71, 0
2, 84000, Note_on_c, 0, 64, 0
2, 84000, Note_on_c, 0, 64, 45
2, 84000, Note_on_c, 0, 59, 45
2, 84000, Note_on_c, 0, 68, 45
2, 84480, Note_on_c, 0, 68, 0
2, 84480, Note_on_c, 0, 59, 0
2, 84480, Note_on_c, 0, 64, 0
2, 84480, Note_on_c, 0, 61, 45
2, 84480, Note_on_c, 0, 64, 45
2, 84480, Note_on_c, 0, 57, 45
2, 84800, Note_on_c, 0, 64, 0
2, 84800, Note_on_c, 0, 66, 44
2, 85120, Note_on_c, 0, 66, 0
2, 85120, Note_on_c, 0, 68, 44
2, 85440, Note_on_c, 0, 68, 0
2, 85440, Note_on_c, 0, 57, 0
2, 85440, Note_on_c, 0, 61, 0
2, 85440, Note_on_c, 0, 57, 44
2, 85440, Note_on_c, 0, 64, 44
2, 85440, Note_on_c, 0, 66, 44
2, 85920, Note_on_c, 0, 64, 0
2, 85920, Note_on_c, 0, 63, 43
2, 86400, Note_on_c, 0, 63, 0
2, 86400, Note_on_c, 0, 66, 0
2, 86400, Note_on_c, 0, 57, 0
2, 86400, Note_on_c, 0, 64, 44
2, 86400, Note_on_c, 0, 61, 44
2, 86400, Note_on_c, 0, 68, 44
2, 86880, Note_on_c, 0, 61, 0
2, 86880, Note_on_c, 0, 59, 40
2, 87360, Note_on_c, 0, 59, 0
2, 87840, Note_on_c, 0, 68, 39
2, 88080, Note_on_c, 0, 68, 0
2, 88080, Note_on_c, 0, 71, 40
2, 88320, Note_on_c, 0, 71, 0
2, 88320, Note_on_c, 0, 68, 0
2, 88320, Note_on_c, 0, 64, 0
2, 88320, Note_on_c, 0, 73, 46
2, 88320, Note_on_c, 0, 70, 32
2, 88320, Note_on_c, 0, 67, 32
2, 88800, Note_on_c, 0, 73, 0
2, 88800, Note_on_c, 0, 76, 46
2, 89280, Note_on_c, 0, 76, 0
2, 89280, Note_on_c, 0, 67, 0
2, 89280, Note_on_c, 0, 70, 0
2, 89280, Note_on_c, 0, 68, 34
2, 89280, Note_on_c, 0, 75, 49
2, 89280, Note_on_c, 0, 71, 34
2, 89600, Note_on_c, 0, 75, 0
2, 89600, Note_on_c, 0, 71, 45
2, 89920, Note_on_c, 0, 71, 0
2, 89920, Note_on_c, 0, 75, 44
2, 90240, Note_on_c, 0, 75, 0
2, 90240, Note_on_c, 0, 71, 0
2, 90240, Note_on_c, 0, 68, 0
2, 90240, Note_on_c, 0, 68, 47
2, 90240, Note_on_c, 0, 64, 47
2, 90240, Note_on_c, 0, 73, 47
2, 91200, Note_on_c, 0, 73, 0
2, 91200, Note_on_c, 0, 64, 0
2, 91200, Note_on_c, 0, 68, 0
2, 91200, Note_on_c, 0, 63, 47
2, 91200, Note_on_c, 0, 71, 47
2, 91200, Note_on_c, 0, 68, 47
2, 91680, Note_on_c, 0, 68, 0
2, 91680, Note_on_c, 0, 71, 0
2, 91680, Note_on_c, 0, 63, 0
2, 91680, Note_on_c, 0, 63, 45
2, 91680, Note_on_c, 0, 59, 45
2, 91680, Note_on_c, 0, 68, 45
2, 92160, Note_on_c, 0, 68, 0
2, 92160, Note_on_c, 0, 59, 0
2, 92160, Note_on_c, 0, 63, 0
2, 92160, Note_on_c, 0, 61, 45
2, 92160, Note_on_c, 0, 64, 45
2, 92160, Note_on_c, 0, 58, 45
2, 92480, Note_on_c, 0, 64, 0
2, 92480, Note_on_c, 0, 66, 44
2, 92800, Note_on_c, 0, 66, 0
2, 92800, Note_on_c, 0, 68, 45
2, 93120, Note_on_c, 0, 68, 0
2, 93120, Note_on_c, 0, 58, 0
2, 93120, Note_on_c, 0, 61, 0
2, 93120, Note_on_c, 0, 66, 46
2, 93120, Note_on_c, 0, 63, 46
2, 93120, Note_on_c, 0, 70, 46
2, 93600, Note_on_c, 0, 63, 0
2, 93600, Note_on_c, 0, 61, 43
2, 94560, Note_on_c, 0, 61, 0
2, 94560, Note_on_c, 0, 70, 0
2, 94560, Note_on_c, 0, 66, 0
2, 94560, Note_on_c, 0, 66, 47
2, 94560, Note_on_c, 0, 71, 47
2, 94560, Note_on_c, 0, 59, 47
2, 95040, Note_on_c, 0, 59, 0
2, 95040, Note_on_c, 0, 71, 0
2, 95040, Note_on_c, 0, 66, 0
2, 95040, Note_on_c, 0, 66, 50
2, 95040, Note_on_c, 0, 75, 50
2, 95040, Note_on_c, 0, 71, 50
2, 95520, Note_on_c, 0, 71, 0
2, 95520, Note_on_c, 0, 75, 0
2, 95520, Note_on_c, 0, 66, 0
2, 95520, Note_on_c, 0, 71, 54
2, 95520, Note_on_c, 0, 75, 54
2, 95520, Note_on_c, 0, 78, 54
2, 96000, Note_on_c, 0, 78, 0
2, 96000, Note_on_c, 0, 75, 0
2, 96000, Note_on_c, 0, 71, 0
2, 96000, Note_on_c, 0, 76, 47
2, 96000, Note_on_c, 0, 80, 47
2, 96000, Note_on_c, 0, 75, 51
2, 96480, Note_on_c, 0, 75, 0
2, 96480, Note_on_c, 0, 73, 36
2, 96960, Note_on_c, 0, 73, 0
2, 96960, Note_on_c, 0, 75, 42
2, 97440, Note_on_c, 0, 75, 0
2, 97440, Note_on_c, 0, 73, 37
2, 97920, Note_on_c, 0, 73, 0
2, 97920, Note_on_c, 0, 75, 48
2, 98400, Note_on_c, 0, 75, 0
2, 98400, Note_on_c, 0, 73, 41
2, 98880, Note_on_c, 0, 73, 0
2, 98880, Note_on_c, 0, 80, 0
2, 98880, Note_on_c, 0, 76, 0
2, 98880, Note_on_c, 0, 80, 34
2, 98880, Note_on_c, 0, 76, 34
2, 98880, Note_on_c, 0, 83, 57
2, 99200, Note_on_c, 0, 83, 0
2, 99200, Note_on_c, 0, 87, 53
2, 99520, Note_on_c, 0, 87, 0
2, 99520, Note_on_c, 0, 83, 53
2, 99840, Note_on_c, 0, 83, 0
2, 99840, Note_on_c, 0, 76, 0
2, 99840, Note_on_c, 0, 80, 0
2, 99840, Note_on_c, 0, 80, 45
2, 99840, Note_on_c, 0, 75, 49
2, 99840, Note_on_c, 0, 76, 45
2, 100320, Note_on_c, 0, 75, 0
2, 100320, Note_on_c, 0, 73, 36
2, 100800, Note_on_c, 0, 73, 0
2, 100800, Note_on_c, 0, 75, 42
2, 101280, Note_on_c, 0, 75, 0
2, 101280, Note_on_c, 0, 73, 37
2, 101760, Note_on_c, 0, 73, 0
2, 101760, Note_on_c, 0, 75, 48
2, 102240, Note_on_c, 0, 75, 0
2, 102240, Note_on_c, 0, 80, 43
2, 102240, Note_on_c, 0, 85, 47
2, 102240, Note_on_c, 0, 76, 43
2, 102720, Note_on_c, 0, 76, 0
2, 102720, Note_on_c, 0, 80, 0
2, 102720, Note_on_c, 0, 80, 0
2, 102720, Note_on_c, 0, 76, 0
2, 102720, Note_on_c, 0, 85, 0
2, 102720, Note_on_c, 0, 73, 40
2, 102720, Note_on_c, 0, 82, 44
2, 102720, Note_on_c, 0, 78, 40
2, 103200, Note_on_c, 0, 78, 0
2, 103200, Note_on_c, 0, 82, 0
2, 103200, Note_on_c, 0, 73, 0
2, 103200, Note_on_c, 0, 76, 39
2, 103200, Note_on_c, 0, 70, 39
2, 103200, Note_on_c, 0, 80, 42
2, 103680, Note_on_c, 0, 80, 0
2, 103680, Note_on_c, 0, 70, 0
2, 103680, Note_on_c, 0, 76, 0
2, 103680, Note_on_c, 0, 78, 47
2, 103680, Note_on_c, 0, 73, 46
2, 103680, Note_on_c, 0, 74, 47
2, 104160, Note_on_c, 0, 73, 0
2, 104160, Note_on_c, 0, 71, 36
2, 104640, Note_on_c, 0, 71, 0
2, 104640, Note_on_c, 0, 73, 42
2, 105120, Note_on_c, 0, 73, 0
2, 105120, Note_on_c, 0, 71, 37
2, 105600, Note_on_c, 0, 71, 0
2, 105600, Note_on_c, 0, 73, 48
2, 106080, Note_on_c, 0, 73, 0
2, 106080, Note_on_c, 0, 71, 41
2, 106560, Note_on_c, 0, 71, 0
2, 106560, Note_on_c, 0, 74, 0
2, 106560, Note_on_c, 0, 78, 0
2, 106560, Note_on_c, 0, 78, 40
2, 106560, Note_on_c, 0, 74, 40
2, 106560, Note_on_c, 0, 81, 53
2, 106880, Note_on_c, 0, 81, 0
2, 106880, Note_on_c, 0, 85, 51
2, 107200, Note_on_c, 0, 85, 0
2, 107200, Note_on_c, 0, 81, 50
2, 107520, Note_on_c, 0, 81, 0
2, 107520, Note_on_c, 0, 74, 0
2, 107520, Note_on_c, 0, 78, 0
2, 107520, Note_on_c, 0, 78, 45
2, 107520, Note_on_c, 0, 73, 46
2, 107520, Note_on_c, 0, 74, 45
2, 108000, Note_on_c, 0, 73, 0
2, 108000, Note_on_c, 0, 71, 36
2, 108480, Note_on_c, 0, 71, 0
2, 108480, Note_on_c, 0, 73, 42
2, 108960, Note_on_c, 0, 73, 0
2, 108960, Note_on_c, 0, 71, 37
2, 109440, Note_on_c, 0, 71, 0
2, 109440, Note_on_c, 0, 73, 48
2, 109920, Note_on_c, 0, 73, 0
2, 109920, Note_on_c, 0, 78, 51
2, 109920, Note_on_c, 0, 83, 56
2, 109920, Note_on_c, 0, 74, 51
2, 110400, Note_on_c, 0, 74, 0
2, 110400, Note_on_c, 0, 78, 0
2, 110400, Note_on_c, 0, 78, 0
2, 110400, Note_on_c, 0, 74, 0
2, 110400, Note_on_c, 0, 83, 0
2, 110400, Note_on_c, 0, 71, 48
2, 110400, Note_on_c, 0, 80, 52
2, 110400, Note_on_c, 0, 76, 48
2, 110880, Note_on_c, 0, 76, 0
2, 110880, Note_on_c, 0, 80, 0
2, 110880, Note_on_c, 0, 71, 0
2, 110880, Note_on_c, 0, 74, 46
2, 110880, Note_on_c, 0, 68, 46
2, 110880, Note_on_c, 0, 78, 50
2, 111360, Note_on_c, 0, 78, 0
2, 111360, Note_on_c, 0, 68, 0
2, 111360, Note_on_c, 0, 74, 0
2, 111360, Note_on_c, 0, 76, 63
2, 111360, Note_on_c, 0, 69, 58
2, 111360, Note_on_c, 0, 73, 58
2, 111840, Note_on_c, 0, 73, 0
2, 111840, Note_on_c, 0, 69, 0
2, 111840, Note_on_c, 0, 76, 0
2, 111840, Note_on_c, 0, 69, 56
2, 111840, Note_on_c, 0, 64, 56
2, 111840, Note_on_c, 0, 73, 56
2, 111930, Note_on_c, 0, 73, 0
2, 111930, Note_on_c, 0, 64, 0
2, 111930, Note_on_c, 0, 69, 0
2, 112080, Note_on_c, 0, 64, 56
